start date: 05/30/13, end date: 05/31/13, keyword: economy
Energy Management Institute,0.17561,3.69143223281
Southeast Asia,0.0,1.4278674054
Joe Manimbo,0.0971873,4.74488195393
Moody's,0.015954,2.32190662705
U.S. Federal Open Market Committee,0.069044,5.48680807629
Nordea,0.0,3.10341969282
FTN Financial,0.0540918,3.40181142285
Ian Stannard,0.180305,52.659768721
Eni,0.199686,11.1403173806
gross domestic product,-1.2061371,74.6553982002
Hong Kong,0.1146138,39.5975391463
ING Group,-0.592512,42.1741626879
CNBC Europe,0.0733476,2.9117204895
Nikkei,-0.113772,1.15385228366
Carlyle Group LP,0.0,3.21147280275
Fifth Third Bank,0.62786,3.69740372551
NFIB,0.0,6.25497572453
Nintendo,-0.324587,3.42707500282
Aberdeen Asset Management,0.0656453,3.99913217248
Mridhula Raghavan,0.0,3.39578021918
S&P,0.0,0.739091901597
Tennessee,0.0349363,2.48574835802
Rafferty Capital Markets,0.0,4.77262459435
Banking,0.0,3.99090315981
NASDAQ,0.0,2.4906573693
Facebook,0.118799,2.50238751488
Chinese government,0.0400369,2.15986269145
Stockholm,-0.38101,8.91059527176
Prasad Patkar,0.0,5.83663130827
Switzerland,-0.0155305,17.9761162865
Dermot Corrigan,-0.299148,7.5111675099
Employment Cost Index,0.0,3.40644864682
Altria Group,0.0,3.40644864682
GDP,-0.337462,73.933690952
Howard Silverblatt,-0.144052,2.63901249062
Tony James,-0.315636,6.94266490792
Iraq,-0.4318522,1.39194623117
American Petroleum Institute,-0.766976,35.5633241898
Swiss SMI Index,-0.219188,4.14191582494
Stone & McCarthy Research Associates,0.918852,41.0707066688
S&P 500 Index,0.0,4.19859535123
Lipow Oil Associates,0.170948,3.20228038395
New York Lincolnshire,-0.168902,16.2086009141
Team Health Holdings Inc,0.0,4.60473762364
Goldman Sachs,0.1256433,14.9242578474
U.S. Energy Information Administration,0.0,2.19854921827
European Central Bank,0.1328367,18.2308488358
Robert C. Wetenhall,-0.1581,5.25127311202
Anglo American PLC,0.0,2.38941810202
central bank,0.822347,68.2280665049
Royal Dutch Shell,0.0,1.46253305704
Shenyin Wanguo Securities,-0.102391,5.61191995963
Bashar al-Assad,-1.084344,20.1576206003
New York Texas,0.0,3.16326748086
Sagarika Jaisinghani,0.0,4.06821789232
Dow Jones Industrial Average,-0.1905811,15.883422203
Investment banking,0.0,2.07292237047
CNBC World,0.1306013,8.69476439505
Fannie Mae,0.143592,3.1971099682
S&P 500,-0.216826,21.49504348
real estate portfolio,-0.163163,4.60473762364
Stamford Connecticut,0.0,5.83881718737
Shanghai,0.107763,3.23943411778
Houston,0.0,2.79519045218
Lazard Capital,0.455707,3.69740372551
Congress,-0.1796672,15.4752228802
Rochdale Securities,0.0,7.13179019301
Societe Generale,0.1655014,45.8933485716
MSCI China Index,0.325606,9.8894115611
Australian,-0.265189,3.42707500282
Nick Zieminski,0.0970934,2.15778096905
real estate business,-0.0274796,8.35701152655
Brewin Dolphin,0.0,4.65634191112
retail sales,-0.499907,1.55180004073
pan-Asia index,0.0833867,5.96971996843
Bank of Singapore,0.0124374,5.48680807629
Reinsurance Group,0.0358721,3.40644864682
Don Sebastian,0.0,2.97029424438
Hiroki Shimazu,0.0,8.19645164055
U.S. Treasurys,-1.781888,81.3730186153
Tony Abbott,0.145882,17.431438012
M/I Homes Inc,0.313879,5.25127311202
precious metal,0.246312,3.97374988133
KOSPI,-0.0847648,0.828666092641
Beijing,-0.0890434,1.17195218208
Japanese Prime Minister,-0.2213526,38.8973746929
Larry Kantor,0.273579,16.7973060838
UBS AG,0.1222826,18.3164906856
Prestige Economics,0.1596818,15.0249200831
Deutsche Bank,0.0,0.903732202788
South Africa,-0.5588962,16.6761127678
VTB Capital,0.0,7.35935797316
Princeton New Jersey,0.52683,41.0707066688
Freddie Mac,0.208225,3.51784260566
Saipem,-0.145297,8.06745801964
Next magazine,0.0,4.68717823247
steel mills,-0.201035,3.63120750779
McKesson,0.240133,3.40644864682
the East Coast,-0.0635863,4.74613697313
Rob Carnell,-0.111924,78.1400443276
Stocks,-0.287971,5.51997375958
Greece,0.0,1.37057362521
Toyota,0.194644,1.3741770416
ECB Governing Council,0.0,3.31333629738
Eric Viloria,-0.14822,6.60456540323
New Zealand Treasury,0.0205123,6.31512090406
Financial institution,0.488633,2.83012440618
Norfolk County Ontario,0.491355,2.71884774298
SMBC Nikko Securities,0.0,5.49186165715
Mesirow Financial,0.0,4.57338506999
Enterprise Product Partners,0.0,3.91131108227
Grupo Modelo,0.09225,3.99998230584
Federal Reserve System,1.9282484,121.663153683
Syria,-0.1634118,4.39311476147
Wedbush Securities,0.0,3.38220690422
Dow,0.0811381,1.90150095984
New Year,0.085363,2.86112009678
Marc Chandler,-0.0563228,5.97855548008
Chief Executive Stephen Schwarzman,0.207366,6.94266490792
San Francisco,0.0177951,1.8098263055
PulteGroup Inc,0.0138937,5.25127311202
Filip Petersson,0.0225298,14.8207773724
Yale Hirsch,-0.0205815,10.0716624809
Standard & Poor's,0.0605045,1.44609693819
Charles Dharapak,0.0,3.62259495689
Environmental Investigation Agency,-0.139079,38.4669748775
Diageo,0.0,3.20228038395
Mead Johnson,0.0400889,3.20228038395
Energy Information Administration,0.0,34.6976950617
Under Armour,0.0,3.40644864682
Energizer Holdings,0.0,3.40644864682
Closing Bell,0.0559022,3.66486285748
Phillip Chan,-0.137313,9.69855576727
New York City,0.0,1.20806777521
Jeremy Siegel,0.0,5.35848008583
Terry Sheehan,0.654498,81.937277181
Bank of America,0.0539408,1.27325865065
Dow Chemical Company,0.0,2.20280885907
start date: 01/30/13, end date: 01/31/13, keyword: oil
disambiguated name,sentiment,significance
Art Cashin,0.041274,2.26786404099
FTSE MIB Index,-0.584675,50.4395689677
Italian treasury,-0.489732,61.8344000944
oil firm,-0.11666,20.1507576949
Roche,0.0,41.9636613838
Federal Open Market Committee,0.0,44.0285873971
Reuters,0.5067178,107.882967917
Middle East,-1.2706462,43.5987574169
Standard Chartered Bank,0.0,3.89304565596
FTSEurofirst 300 Index,-0.607451,27.858518712
Texas,0.0,2.24889116063
Saudi Arabia,0.549142,17.7991713238
Brewin Dolphin,0.0,5.48231913631
European Union,-0.0700391,1.10789430994
Manitowoc,0.0545825,3.84155171694
Sharps Pixley,0.204806,7.74221345514
Larry Kantor,0.0,6.02643458383
Gerald E. McCormick,0.0,4.25102527881
oil prices,0.5446528,74.7754059662
Brussels,-0.285921,2.98534535317
Spain,-0.329477,30.0328101973
Labor Department,0.3648132,44.5405999124
GDP,-0.8895505,72.9633471512
United States Department of Justice,0.0,3.0731629128
Wang Tao,0.0565361,11.2223121374
Jones Creek,-0.0337459,7.68514615153
Paul Ashworth,1.433408,67.8536384123
Qubed Derivativessaid,-0.0460171,9.22639106461
People's Republic of China,1.098791,29.9091210106
Ford Models,0.0,7.74221345514
Russell Investments,0.0269704,4.686104004
Guy Foster,0.427284,5.48231913631
pharmaceutical giant,0.0,70.6492094575
Merrill Lynch,-0.203474,2.55584062606
Ishaq Siddiqi,-0.0418821,23.9050107141
Santander Department,0.087862,4.9225793181
OPEC,0.344204,16.944604052
Fisher Scientific,0.0276805,3.65393621079
Washington,-0.0776583,1.43596494941
API,0.0765154,79.0249457314
London,0.0,9.5082885878
MasterCard,0.0,2.78041760456
Nordea,0.0,3.95884634321
the Gulf Coast,0.0,3.73730995498
pharmaceutical company,0.0,33.1704412656
European Commission,0.0,16.0002710521
Afghanistan,-0.317788,0.586845302659
Mirabaud Securities,-0.060467,6.58794601311
Capital Economics,1.163136,56.8790088546
Eni,0.0,3.95884634321
France,0.0150683,0.740883108171
Randy Frederick,-0.250487,4.17051207491
Wouter Sturkenboom,0.0394898,8.73943184451
United States Department of Energy,-0.3841188,64.7734688238
Sherwin Williams,0.0725077,3.65393621079
Dan Smith,0.0,8.13974620128
Colonel Eli Lilly,1.531432,77.6848488072
New York City,0.0,26.5160248477
China,0.245056,10.5600639674
Tehran,-0.316112,2.76272357787
America,0.0,0.415030414383
Jeremy Friesen,0.1700735,85.2349430025
crude oil prices,0.240982,1.98970369398
Dan Greenhaus,0.317268,6.04188961423
United States,-0.3552202,0.0
Andrey Kryuchenkov,0.0,3.87475087101
Thu Jan,0.0,4.49131940246
Russia,-0.978742,4.14953830948
Aetna,0.0,2.870445962
Congress,0.0298234,0.285630952712
Bob Burgdorfer,0.0,5.35789350271
South Africa,-0.629606,2.48814792286
Jonathan Basile,0.14127,8.08593219603
Jawaid Afsar,0.0,8.73943184451
Credit Suisse,0.0,1.42587133332
Northrop,0.0,6.01461820691
New York Texas,0.0,4.04314373447
South Texas,0.0,6.61778648231
AstraZeneca,-0.38192,25.1407414232
Stoxx 600 Index,0.136168,4.42539468243
ConocoPhillips,0.0,5.73021151245
Ericsson,0.0,4.63777655399
BTIG,-0.112619,6.33586871445
Fed,-0.536091,147.334404768
Erkki Liikanen,0.0359225,9.65511872285
U.S. Energy information Administration,0.0,9.45827784535
Oklahoma,-0.161955,2.30091760441
Asia,-0.339398,1.16834385904
New York Stock Exchange,0.0,2.36319716801
U.S. government,0.0466794,23.7202880788
Aleppo,-0.883525,53.1982887568
Katy Barnato,0.0,69.1494693603
Occidental Petroleum,0.131143,3.65393621079
Fiat/Chrysler,0.0,88.9277586454
Midwest,-0.0822036,3.45742851785
Europe,-0.3236956,42.9640590132
Iran,0.16138,9.21834807147
Jason Schenker,1.341632,50.1139048396
Moody Broadcasting Network,0.0756818,13.9101970118
Charles Schwab,0.0,2.43896310517
Ford Motor Company,0.0555748,46.5091391519
UBS AG,0.135019,1.2103183619
Andy Lipow,0.0757185,6.02643458383
gross domestic product,-1.2983322,126.941482497
Hong Kong,0.0,22.1424451128
Boeing,0.4360532,71.2360760027
S&P,0.0,1.26683150196
NASDAQ,0.0,2.98077020353
Thomson Reuters,0.054326,35.5948628332
Stockholm,-0.38101,32.458215055
Switzerland,-0.0155305,24.458736179
Dermot Corrigan,-0.299148,9.22639106461
Employment Cost Index,0.0,3.84155171694
Altria Group,0.0,3.84155171694
Rupert Baker,0.0363675,11.4287613078
crude oil,0.0,47.5993773053
Howard Silverblatt,-0.144052,3.12326310855
Iraq,-0.362001,0.745665369298
American Petroleum Institute,-0.575232,35.8123394988
Lipow Oil Associates,0.170948,3.65393621079
New York Lincolnshire,0.0,1.75753028369
Goldman Sachs,0.0,1.70381947227
Standard & Poor's,0.0605045,1.9736850851
Conoco Inc.,-0.0578162,13.8451975523
central bank,0.10763,23.6996101469
Royal Dutch Shell,-0.242212,19.1434181529
Bashar al-Assad,-0.716475,24.7993817747
Dow Jones Industrial Average,-0.0924691,1.61147855774
Barclays plc,0.0,1.24607570648
Republic of China,0.0,1.20221942923
Italy,-0.1485683,15.2237572946
S&P 500,-0.352018,19.7792025124
CNBC Europe,0.0,53.1253637853
Lonmin,0.0,4.7681880715
Societe Generale,0.0205924,41.4494779363
Tudor Pickering,0.0,8.13974620128
Manhattan,0.0,3.53598989907
United Nations,0.580535,4.54097247681
Facebook,0.370765,1.02176651981
Israel,-0.20899,8.88129762003
Reinsurance Group,0.0358721,3.84155171694
Norway,0.0101506,1.99750244154
Dominick Chirichella,0.0,7.34378270086
the East Coast,-0.0635863,5.59905647875
Swedbank,0.0166299,39.4069750188
Germany,0.0,1.50907786499
Prestige Economics,0.1132043,24.726244178
Deutsche Bank,-0.0891306,24.4320797214
VTB Capital,0.0,3.67701325375
Saipem,-0.2393331,78.8499303539
Energy Management Institute,0.17561,4.56754025164
McKesson,0.240133,3.84155171694
Enterprise Product Partners,0.0,4.78588720053
Grupo Modelo,0.0,5.11177634073
Federal Reserve System,1.1076412,112.505540747
Syria,-0.3626878,18.989438307
Houston,0.0,3.67701325375
Filip Petersson,0.0225298,53.8924712495
U.S. Energy Information Administration,0.0,9.45827784535
Environmental Investigation Agency,-0.139079,40.8642081086
ETX Capital,-0.0135335,15.1904053665
Diageo,-0.0749343,43.8270060916
Mead Johnson,0.0400889,3.65393621079
Energy Information Administration,0.0,35.1719032045
Under Armour,0.0,3.84155171694
Energizer Holdings,0.0,3.84155171694
Chicago,-0.0979958,1.27396501088
Time Warner Cable,0.0,3.32472760481
Dow Chemical Company,0.0,2.7043722654
Swiss SMI Index,-0.575088,41.9636613838
start date: 01/30/13, end date: 01/31/13, keyword: middle
disambiguated name,sentiment,significance
Fed,-0.3061766,30.7377566341
Republic of China,0.0,1.25785022659
Germany,0.0,6.61226124532
S&P 500,-0.622072,13.982367864
U.S. Energy information Administration,0.0,10.5061495818
Oklahoma,-0.161955,2.58396975685
Lonmin,0.0,5.26559140524
Santander Department,0.087862,5.42377238646
U.S. government,0.0466794,25.6717737675
OPEC,0.344204,18.8060128218
Reuters,-0.1038364,20.6343844586
Middle East,-1.2706462,66.9193021174
Societe Generale,0.0205924,45.2081796008
Midwest,-0.0822036,3.78060711176
Texas,0.0,2.52355731461
United Nations,0.580535,6.2186345887
Saudi Arabia,0.549142,15.6191817698
Iran,0.16138,13.1699721504
Jones Creek,-0.0337459,8.19997116116
Jason Schenker,1.341632,51.9664110113
New York Texas,0.0,4.53379195015
Dominick Chirichella,0.0,7.89422593798
Erkki Liikanen,0.0359225,10.9945317733
the East Coast,-0.0635863,6.01951365227
oil prices,0.3481048,50.9782899067
Prestige Economics,0.1132043,28.7759854889
Deutsche Bank,-0.0891306,5.39853118215
China,0.245056,13.4946732565
the Gulf Coast,0.0,4.20334443811
gross domestic product,-0.127248,8.15658754767
Hong Kong,0.0,23.8328856451
Jeremy Friesen,0.1700735,86.2473510432
Energy Management Institute,0.17561,5.0785996388
United States Department of Justice,0.0,3.42155690146
Wang Tao,0.0565361,12.3830909992
Mirabaud Securities,-0.060467,7.69379714321
Israel,-0.20899,16.0958871576
United States,-0.2859222,73.8477119004
Tehran,-0.316112,3.11445126309
People's Republic of China,0.270088,18.2886172692
Andrey Kryuchenkov,0.0,4.35274518417
Stockholm,-0.38101,34.7530092389
Enterprise Product Partners,0.0,5.29385495103
Grupo Modelo,0.0,5.6137735407
Federal Reserve System,0.2076576,16.8799062704
Syria,-0.398122,17.7298503103
European Union,-0.0700391,7.06705937447
Russia,-0.978742,6.17603151938
Rupert Baker,0.0363675,12.8291539566
Houston,0.0,4.13739196169
Brussels,-0.285921,3.32259641919
American Petroleum Institute,-0.575232,39.2591212901
Filip Petersson,0.0225298,57.5941026198
Federal Open Market Committee,0.0,3.0012146346
U.S. Energy Information Administration,0.0,10.5061495818
Aleppo,-0.883525,55.600425799
Environmental Investigation Agency,-0.139079,44.3180179388
Diageo,-0.0749343,9.50841925548
Energy Information Administration,0.0,38.5629193756
API,0.0765154,82.2440917393
AstraZeneca,-0.38192,5.01155497558
Royal Dutch Shell,-0.242212,3.8009804826
Stoxx 600 Index,0.136168,4.90621902372
Bashar al-Assad,-0.716475,26.7098581549
Ericsson,0.0,5.1300836271
VTB Capital,0.0,4.13739196169
European Commission,0.0,17.7269515566
start date: 01/30/13, end date: 01/31/13, keyword: war
disambiguated name,sentiment,significance
Afghanistan,-0.317788,2.8930565023
Fed,-0.3665121,11.9409841417
Art Cashin,0.041274,2.39369881045
Dan Greenhaus,0.317268,6.12225309058
S&P 500,0.270054,0.741549395704
New York Stock Exchange,0.0,2.50654180003
Occidental Petroleum,0.131143,4.04188686342
Credit Suisse,0.0,1.40245033915
Stamford Connecticut,0.0,3.41748138717
New York New York,-0.0554544,1.55604074084
Sherwin Williams,0.0725077,4.04188686342
McKesson,0.240133,4.2698910302
Bank of Japan,0.056305,3.47401432258
ECB,0.0553746,3.38655293332
Congress,0.0298234,3.62079913038
Reinsurance Group,0.0358721,4.2698910302
Eric Viloria,-0.14822,8.11570796322
Charles Schwab,0.0,2.59625717333
Chicago,-0.0979958,1.22581813238
UBS AG,0.135019,1.15218204739
Connecticut,0.0,2.90054678597
Andy Lipow,0.0757185,6.40886723859
Facebook,0.370765,0.935695069675
Deutsche Bank,0.0,1.41422504633
Iraq,-0.362001,5.55536808211
Larry Kantor,0.0,6.40886723859
Barclays plc,0.0,5.3697839695
Randy Frederick,-0.250487,4.28510677398
Manitowoc,0.0545825,4.2698910302
crude oil prices,0.240982,2.06486583199
S&P,0.0,1.21755300431
Aetna,0.0,3.10741913678
Brian Kim,0.0309681,9.62858776627
NASDAQ,0.0,3.23809746183
Energizer Holdings,0.0,4.2698910302
Japan,0.0503591,2.37090044395
Syria,0.0354342,8.8930299856
Employment Cost Index,0.0,4.2698910302
Altria Group,0.0,4.2698910302
GDP,-0.602467,1.49108886152
Howard Silverblatt,-0.144052,3.40681044824
America,0.0,2.22961331022
European Central Bank,0.169299,1.21877088319
RBS Securities,0.80371,6.43788131742
Jonathan Basile,0.14127,8.41256116585
Lipow Oil Associates,0.170948,4.04188686342
Fisher Scientific,0.0276805,4.04188686342
Washington,-0.0776583,5.35086450038
Diageo,0.0,4.04188686342
Mead Johnson,0.0400889,4.04188686342
Standard & Poor's,0.0605045,2.04595501502
Under Armour,0.0,4.2698910302
Reuters,0.226417,0.463277968167
AstraZeneca,0.0,2.83267939822
MasterCard,0.0,3.00076168762
U.S. Federal Reserve Board,0.0740002,7.3845746843
Royal Dutch Shell,0.0,2.06486583199
Time Warner Cable,0.0,3.64512505667
United States,0.0305356,0.0
Dow Jones Industrial Average,-0.0924691,1.40296759259
BTIG,-0.112619,6.77039354651
Dow Chemical Company,0.0,2.91066432744
start date: 01/29/13, end date: 01/30/13, keyword: economy
disambiguated name,sentiment,significance
electronics firm,0.0,4.43602967002
Dan Greenhaus,0.0,3.75159786665
Jeff Cox,0.0,47.9278184773
Italian treasury,-0.326488,8.82383377495
Afghanistan,-0.0546466,2.41106981836
Japanese government,0.270145,3.73140386065
Missouri,0.0733476,2.54451764576
CNBC,0.071898,29.7759725121
Roche,0.0,4.1113556121
Federal Open Market Committee,0.02949,23.4301682515
Reuters,0.8819774,52.171786857
Middle East,-0.9727572,48.3164825427
Sim Moh Siong,-0.466264,4.45105272218
Labour Party (UK),0.0668024,4.81637951814
FTSE MIB Index,-0.360039,4.12548249489
Citigroup,0.0135335,0.810061847672
Rochdale,-0.392259,9.51147608961
Richard Bove,0.107735,12.5673761616
Shenzhen,0.17572,2.57326060217
Jerry Castellini,0.0,7.85124050641
Saudi Arabia,0.549142,2.72264861835
Australian Reserve Bank,0.0814906,8.11348746156
Guy Foster,0.427284,4.6267744115
Sharps Pixley,0.204806,6.22016918638
Joseph LaVorgna,0.041089,13.8201805633
FX,-0.21221,2.43837873296
Connecticut,0.0,2.00268219333
Steve Liesman,0.0,4.66220235462
Marc Faber,-0.694142,19.0032390357
oil prices,1.3863088,91.7934132971
Spain,-0.3865567,17.4984684955
Barclays plc,-0.163831,10.4559284462
crude oil,-0.077942,2.33907203328
Meredith Whitney,0.319482,7.75233365737
Samsung Electronics,-0.492311,0.943745929572
Wang Tao,0.1130722,5.24173915424
government,-0.019106,1.65105968209
Merrill Lynch,-0.203474,1.62658374495
Wang Tao (19th century),0.0289386,3.17798370492
Apple Inc.,-0.458865,0.354143962433
GfK,0.0,4.99215113027
Qubed Derivativessaid,-0.0460171,7.35080801624
People's Republic of China,1.854981,86.2156900609
Australian Securities Exchange,-0.0396304,5.60954364923
New Zealand,0.0,0.671475136388
United States Department of the Treasury,0.225609,31.6276531135
James Paulsen,0.107311,5.98301360284
David Lennox,0.0889525,9.26834641089
CRT Capital LLC,0.0,6.31674757433
OPEC,0.344204,3.62235415082
New Jersey,0.0384664,39.6451015612
Commerce Department,-0.1839884,15.493322397
India,0.149133,17.0711009126
Steve Massocca,-0.193481,5.78371657349
API,0.1353034,106.467229825
London,0.0909745,0.611533783483
Peter Frank,-0.0903278,9.16664096763
Donald Luskin,0.0,5.42620650719
Seattle,0.0,2.80829894471
Fulcrum Securities,-0.0194618,5.42620650719
Brent,0.589506,6.25327554303
European Commission,0.0,11.7875021572
Morgan Stanley,0.0,23.8933081437
Roger Montgomery,-0.0607852,10.1730021092
Suncorp-Metway,0.0,3.02468467737
retail investors,0.0616223,3.80450915659
Eni,0.0,3.0501973653
France,0.0150683,1.56397623323
Wouter Sturkenboom,0.0394898,7.24122770375
JPMorgan Chase,0.0298234,1.09345274553
FTSEurofirst 300 Index,-0.260741,2.43726683509
Norway,0.0101506,1.08551522786
KOSPI,0.0580734,0.984445297276
Neal Soss,0.0975611,5.09269373077
Closing Bell,0.0248414,10.8451334359
Bank of Japan,-0.1758235,10.5560611663
Liberal Party of Australia,-0.0321493,5.77514299563
Douglas Borthwick,-0.0228647,8.41241654319
inflation rate,-0.100565,3.93940942685
Platypus Asset Management,0.0,5.77514299563
Hang Seng Index,0.117041,0.784124125215
Masaaki Shirakawa,0.0,4.97582208299
charset-error,-0.2212339,20.3018833613
pharmaceutical company,0.0,3.0501973653
China,0.490112,15.6940230417
electronics,0.272571,3.0405108681
Mark Zandi,-0.106782,8.90547886698
China Enterprises Index,0.0975611,1.90795837264
Jeremy Friesen,1.2986955,154.193389485
Standard & Poor's 500,-0.476176,14.6926150946
Australia Day,0.0,3.27294018701
Standard Chartered Bank,0.0,2.45554280202
PNC Financial,0.667618,4.75573804481
Baring Asset Management,0.0,7.65258222613
North America,0.817449,1.95914442424
recessions,0.0,4.75573804481
Vietnam,0.0728532,3.75910111056
Mitsubishi UFJ Financial Group,0.0244495,6.09460201637
the Gulf Coast,0.514284,3.21310318754
Nordea,0.0,3.0501973653
Frank McGhee,-0.222436,5.18723835768
United States,0.3513104,0.0
D.A. Davidson & Co,0.0,5.92849916936
Jeffrey Sica,-0.230121,7.69322916404
Ewald Nowotny,-0.1431448,7.62263595172
Well Capital Management,-0.329274,5.42620650719
Washington D.C.,0.1045265,2.6460377903
Jawaid Afsar,0.0,7.24122770375
Integrated Brokerage Services LLC,0.25215,3.99284732589
Port Reading plant,0.382405,5.77514299563
Phil Flynn,0.11731,3.88129410727
SICA Wealth,-0.0532008,6.9704505065
Chapdelaine Foreign Exchange,0.174895,4.99215113027
Everbank Wealth Management,-0.0541341,5.31907952451
Japan,-0.0801285,22.8060457525
American Eagle Outfitters,0.172198,5.77514299563
New South Wales,0.0,2.84914735976
Chris Gaffney,-0.0911655,8.9633329238
Fed,0.5245762,370.34723118
Julia Gillard,0.0137661,14.9914740049
U.S. Energy information Administration,0.0,1.67062740709
Montgomery Investment Management,-0.0429432,5.77514299563
Asia,-0.3045085,7.53521135832
Russell Investments,0.0269704,3.79950552487
U.S. government,-0.385798,44.4772601738
Aleppo,-1.711039,80.5104004122
Credit Suisse,0.0808516,1.34328526359
Johnson Matthey,0.334926,5.77514299563
Italy,-0.0849454,0.188008422511
New York New York,-0.257802,2.31038537187
Gross domestic product,-0.070514,20.8584758104
ANZ (Fiji),-0.245196,3.43938856353
China Resources,-0.267372,2.6025438849
Europe,0.4782126,62.0592981506
Australia,0.266579,11.3398169544
bank stocks,-0.125785,4.87263363696
Jason Schenker,1.999225,59.8176687516
Ian Lyngen,0.0,4.18901074036
Andrew Cole,0.0,7.65258222613
Joe Manimbo,0.0971873,4.58309101222
Moody's,0.015954,2.21402472089
U.S. Federal Open Market Committee,0.069044,5.42018341713
BSE index,-0.157333,2.09077521639
Ian Stannard,0.180305,51.8755798083
Commonwealth Bank,0.208861,1.20688432294
Insurance companies,0.0740002,2.42818050228
gross domestic product,-0.9703121,96.4070977664
Hong Kong,0.244325,44.9702279182
ING Group,-0.592512,40.4835722725
St. Louis Missouri,0.108883,3.40067492158
Ukraine,0.0955884,7.28208919464
CNBC Europe,-0.256917,1.9332352209
DNA,0.0,1.76894099785
Fifth Third Bank,0.62786,3.66537084645
Hyundai Motor Company,0.0,1.21597714227
Nathaniel Philip Rothschild,-0.185022,4.47192279083
CEO Nick von Schirnding,-0.278935,5.31907952451
Rafferty Capital Markets,0.0,4.75573804481
Banking,0.0,3.96621162973
Charles Dharapak,0.0,3.52596781492
Brown Brothers Harriman & Co.,0.0,3.03563950195
Chinese government,0.0400369,2.06019315918
Stockholm,-0.38101,8.85869179537
Prasad Patkar,0.0,5.77514299563
Switzerland,-0.0155305,17.0750256541
Dermot Corrigan,-0.299148,7.35080801624
Kia Motors,0.0,1.3165507312
GDP,0.250794,41.6699985635
Beijing,0.0936759,0.922597506791
Iraq,-0.0698512,0.78935050693
Sumitomo Mitsui Financial Group,0.0,7.36650260224
American Petroleum Institute,-1.097817,61.3296458649
Stone & McCarthy Research Associates,0.918852,40.1322937195
Chicago metropolitan area,0.0305863,4.81637951814
New York Lincolnshire,-0.257802,0.996953808943
Goldman Sachs,0.0800737,14.2911741567
European Central Bank,0.2537097,16.3844296455
Anglo American PLC,-0.0736784,5.13973990077
central bank,1.065822,80.7539574445
Bashar al-Assad,-1.452213,26.5663109644
Investment banking,0.0,2.00796595283
CNBC World,0.0,1.51959824904
S&P 500,-0.622072,1.9685499398
Stamford Connecticut,0.0,2.48910686497
Shanghai,0.14756,1.12646467109
Lazard Capital,0.455707,3.66537084645
Congress,-0.146282,7.54480628611
Rochdale Securities,0.0,7.05170025379
Societe Generale,0.6463074,78.9044195003
Stocks,0.447394,2.88792183902
ActionForex.com,-0.0319681,5.31907952451
Mizuho Financial Group,0.0,3.92446183382
Brewin Dolphin,0.0,4.6267744115
Shanghai Daily,0.138224,3.92446183382
Russia,-0.0468883,0.654469929247
Bank of Singapore,0.0124374,5.42018341713
Hiroki Shimazu,0.0,18.8386044934
U.S. Treasurys,-1.461282,62.0171745166
Tony Abbott,0.145882,18.8715827268
Westpac Banking Corp,0.345124,3.68325130112
QBE Insurance Group,-0.483422,3.68325130112
Japanese Prime Minister,-0.2571057,53.5491655518
Swedbank,0.0,3.79950552487
Germany,0.0416271,12.9527910242
Prestige Economics,0.1596818,14.910226057
Deutsche Bank,0.0975508,1.35926722053
tech,-0.105749,2.18344391423
Princeton New Jersey,0.52683,40.1322937195
Saipem,-0.145297,7.88841555417
Philips,0.0,4.43602967002
Dan Smith,0.0,6.62751861771
Rob Carnell,-0.111924,76.4570515353
Bank of China,0.0,5.97658050659
ECB Governing Council,0.0,3.23607546459
New Zealand Treasury,-0.0083634,51.9543207606
Poly Real Estate,0.213387,2.09077521639
Financial institution,0.488633,2.77910027248
SMBC Nikko Securities,0.0,12.7486770435
Federal Reserve System,1.3116148,188.538639035
Wedbush Securities,0.0,3.28299449815
Financial Times,0.29742,2.16725353833
Marc Chandler,-0.0563228,5.76691718003
Rob Morgan,0.215491,7.76282853921
Filip Petersson,0.0225298,14.6294191244
South Africa,-0.470826,12.8147061178
The Wall Street Journal,-0.242903,1.56596018188
Environmental Investigation Agency,-0.139079,50.0672151253
Mary Ann Hurley,-0.112148,9.23139331961
United Kingdom,0.195681,2.97302447114
Energy Information Administration,-0.42254,59.8495948566
inflation,0.0,2.63123518909
QE,-0.046805,12.4224755614
Price Futures Group,0.0801193,2.76268726411
Greece,-0.0229621,1.15284720692
Terry Sheehan,0.654498,80.0779293096
Bank of America,0.0539408,1.1984414255
Swiss SMI Index,-0.219188,4.1113556121
start date: 01/29/13, end date: 01/30/13, keyword: oil
disambiguated name,sentiment,significance
FTSE MIB Index,-0.584675,49.7639573499
Italian treasury,-0.489732,61.1563856678
CNBC,0.0515832,3.41170148566
Roche,0.0,41.8431270181
Federal Open Market Committee,0.0,43.2930228482
Reuters,0.7276064,163.205881
Middle East,-0.4098912,34.3293621236
Standard Chartered Bank,0.0,3.81149607504
FTSEurofirst 300 Index,-0.607451,27.5723515811
Saudi Arabia,0.549142,17.4369568934
General Motors,0.0673639,2.01676847356
Sharps Pixley,0.204806,7.67444363644
Nordea,0.0,3.92768767249
oil prices,1.0741778,118.221467029
Spain,-0.329477,29.0667383855
Labor Department,0.4560165,54.6112421581
crude oil,-0.077942,81.9936426614
Wang Tao,0.0565361,11.0707910201
Paul Ashworth,1.79176,83.9807081687
